source_center,destination_center,volume,median_factor,median_actual,median_osrm,total_excess_delay,breach_legs,median_distance,ftl_share,breach_rate,source_name,dest_name
IND788713AAA,IND788026AAC,1,12.033333333333331,361.0,30.0,331.0,1,43.217,1.0,1.0,Karimganj_Alngjuri_D (Assam),Silchar_Sirikona_H (Assam)
IND571105AAA,IND571213AAA,12,1.6961538461538461,67.0,39.0,330.0,12,43.636700000000005,1.0,1.0,Hunsur_RatnaDPP_D (Karnataka),Gonikoppal_Thomas_D (Karnataka)
IND302004AAA,IND302014AAB,8,2.758928571428571,41.5,15.0,329.0,8,17.668100000000003,0.0,1.0,Jaipur_NgrNigam_DC (Rajasthan),Jaipur_Central_I_7 (Rajasthan)
IND533106AAA,IND533003AAA,2,3.9569875279820916,220.5,56.0,329.0,2,60.48480000000001,1.0,1.0,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh)
IND365560AAA,IND365560AAB,7,1.7142857142857142,100.0,59.0,328.0,7,71.8793,1.0,1.0,Amreli_MrktYrd_DC (Gujarat),Amreli_Rajula_DC (Gujarat)
IND132103AAA,IND131028AAB,3,2.913793103448276,169.0,45.0,328.0,3,59.3272,1.0,1.0,Panipat (Haryana),Sonipat_Kundli_H (Haryana)
IND384205AAA,IND383001AAA,11,1.4745762711864407,87.0,59.0,327.0,11,81.1749,1.0,1.0,Mehsana_Panchot_IP (Gujarat),Himmatnagar_DC (Gujarat)
IND821115AAB,IND821109AAA,6,2.3,92.0,40.0,327.0,6,52.990750000000006,1.0,1.0,Sasaram_Central_I_2 (Bihar),Mohania_Bhabua_D (Bihar)
IND627005AAA,IND627117AAA,11,1.6341463414634143,67.0,41.0,327.0,11,49.8261,1.0,1.0,Tirunelveli_VdkkuSrt_I (Tamil Nadu),Vallior_Radhaprm_D (Tamil Nadu)
IND000000AFR,IND683511AAA,8,2.0615530303030303,67.0,32.0,326.0,8,30.16375,0.0,1.0,Cochin_PanditRd_D (Kerala),Aluva_Peedika_H (Kerala)
IND571213AAA,IND571114AAA,8,1.6091135232926277,107.0,67.0,326.0,8,73.65189999999998,1.0,1.0,Gonikoppal_Thomas_D (Karnataka),HDKote_BegurRD_D (Karnataka)
IND574216AAA,IND575004AAB,5,2.4,109.0,47.0,325.0,5,66.5351,0.2,1.0,Dhrmsthala_Beltngdi_D (Karnataka),Mangalore_Kuntikna_H (Karnataka)
IND335523AAB,IND125001AAA,1,3.7542372881355934,443.0,118.0,325.0,1,126.4042,1.0,1.0,Nohar_Central_DPP_2 (Rajasthan),Hisar_ModelTwn_P (Haryana)
IND791125AAB,IND791102AAA,4,1.9503858024691358,157.0,80.5,324.0,4,109.68465,1.0,1.0,Likabali_ZoomCDPP_D (Arunachal Pradesh),Pasighat_MissonRd_D (Arunachal Pradesh)
IND160002AAC,IND147105AAA,3,2.0595238095238093,178.0,85.0,323.0,3,102.25,1.0,1.0,Chandigarh_Mehmdpur_H (Punjab),Patran_MheshNGR_D (Punjab)
IND523201AAA,IND523002AAA,2,6.242456896551724,192.0,30.5,323.0,2,37.216300000000004,1.0,1.0,Addanki_Oilmilrd_D (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND571104AAA,IND577598AAB,16,1.85,37.0,20.0,323.0,16,28.066450000000003,1.0,1.0,Koppa_BMRd_D (Karnataka),Madikeri_MuthpTmp_D (Karnataka)
IND534001AAA,IND521333AAA,14,1.7541666666666667,46.0,25.5,323.0,14,24.587400000000002,1.0,1.0,Eluru_Agraharm_DC (Andhra Pradesh),Kaikaluru_Atapaka_D (Andhra Pradesh)
IND531163AAA,IND535001AAA,13,2.1818181818181817,47.0,21.0,322.0,13,26.788400000000003,0.0,1.0,Bheemunipatnam_SaiTempl_D (Andhra Pradesh),Vizianagaram_NcsRd_DC (Andhra Pradesh)
IND700053AAA,IND700144AAA,5,2.3157894736842106,88.0,38.0,322.0,5,29.3944,1.0,1.0,CCU_New Alipore_DPC (West Bengal),Baruipur_Bnsibtla_D (West Bengal)
IND577501AAA,IND577002AAA,10,1.692764857881137,74.0,44.0,322.0,10,61.3275,1.0,1.0,Chitradurga_DC (Karnataka),Davangere_Central_I_1 (Karnataka)
IND000000ACB,IND201001AAC,4,1.8736263736263736,170.5,91.0,321.0,4,87.99020000000002,0.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Ghaziabad_Central_L_8 (Uttar Pradesh)
IND607001AAA,IND608001AAA,11,1.8571428571428568,53.0,28.0,321.0,11,39.5553,1.0,1.0,Cuddalore_KtsiGrsm_D (Tamil Nadu),Chidambaram_ARBNorth_DC (Tamil Nadu)
IND493118AAC,IND495334AAB,11,1.6326530612244898,78.0,50.0,321.0,11,54.8625,0.0,1.0,Bhatpara_TrengaRD_D (Chhattisgarh),Mungeli_Panderia_D (Chhattisgarh)
IND736146AAA,IND736135AAA,8,1.6315789473684212,93.0,57.0,321.0,8,52.1802,1.0,1.0,Mathabhang_Pshimpra_D (West Bengal),Dinhata_WrdN4DPP_D (West Bengal)
IND482002AAA,IND842003AAB,3,13.0,117.0,8.0,319.0,3,10.4909,0.0,1.0,Jabalpur (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh)
IND643001AAA,IND643212AAA,6,2.5,86.0,36.0,319.0,6,49.01245,0.0,1.0,Ooty_Davisdle_D (Tamil Nadu),Gudalur_kalmpuza_D (Tamil Nadu)
IND518002AAA,IND518401AAA,13,1.7586206896551724,51.0,31.0,319.0,13,31.7487,1.0,1.0,Kurnool_AbbasNgr_I (Andhra Pradesh),Nandikotkr_UmarDPP_D (Andhra Pradesh)
IND400015AAB,IND400072AAB,6,4.139215686274509,76.5,17.0,319.0,6,18.3151,0.0,1.0,Mumbai_CotnGren_M (Maharashtra),Mumbai Hub (Maharashtra)
IND621306AAA,IND625106AAA,12,1.3373538011695907,96.0,73.0,319.0,10,72.35735,1.0,0.8333333333333334,Manapparai_BypassRd_D (Tamil Nadu),Melur_MduraiRD_D (Tamil Nadu)
IND680012AAA,IND679303AAA,11,1.4385964912280702,81.0,56.0,319.0,11,54.9834,0.0,1.0,Arimbur_Veluthur_D (Kerala),Sankaramangalam_Central_D_1 (Kerala)
IND520011AAA,IND521185AAA,8,2.0,64.0,32.0,318.0,8,45.6232,0.0,1.0,Vijayawada (Andhra Pradesh),Nandigama_Chndrlpd_D (Andhra Pradesh)
IND742101AAC,IND742303AAB,7,2.5,70.0,29.0,318.0,7,38.274,0.0,1.0,Baharampur_Chuanpur_I (West Bengal),Domkal_Central_D_2 (West Bengal)
IND127021AAA,IND127201AAA,8,1.8421052631578947,70.0,38.5,318.0,8,55.09065,1.0,1.0,Bhiwani_DC (Haryana),Loharu_BstndDPP_D (Haryana)
IND621010AAA,IND621212AAA,16,1.4642857142857144,51.0,35.0,317.0,16,37.38365,1.0,1.0,Thuraiyur_Mthrapuri_D (Tamil Nadu),Perambalur_goplpurm_D (Tamil Nadu)
IND312605AAB,IND458001AAB,12,1.7878787878787876,57.5,32.0,317.0,12,33.56765,1.0,1.0,Pratapgarh_Nimachrd_D (Rajasthan),Mandsaur_YashDPP_D (Madhya Pradesh)
IND845455AAB,IND845418AAB,3,2.217391304347826,204.0,92.0,317.0,3,113.3441,1.0,1.0,Narktiganj_Central_DPP_2 (Bihar),Dhaka_PchpkrRD_D (Bihar)
IND503187AAA,IND503122AAA,20,1.5384615384615383,40.0,26.0,317.0,20,28.482799999999997,1.0,1.0,Banswada_Menagrdn_D (Telangana),Yellareddy_JKRoad_D (Telangana)
IND600016AAA,IND600119AAA,8,2.3636363636363633,52.0,22.0,317.0,8,18.85755,0.0,1.0,Airport (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu)
IND344001AAA,IND345021AAA,3,1.6625,266.0,159.0,317.0,3,177.2213,1.0,1.0,Barmer_Nehru3PL_D (Rajasthan),Pokhran_SttinDPP_D (Rajasthan)
IND787057AAA,IND787059AAB,10,2.12,53.0,24.5,316.0,10,27.167650000000002,1.0,1.0,Dhemaji_WardNo3_D (Assam),Silapathar_Hejunagr_D (Assam)
IND305901AAA,IND305624AAA,1,4.674418604651163,402.0,86.0,316.0,1,107.6165,1.0,1.0,Beawar_DC (Rajasthan),Bijainagar_Central_DPP_1 (Rajasthan)
IND843109AAB,IND843126AAA,10,1.0692640692640691,46.5,43.0,316.0,3,45.5129,0.0,0.3,Kanti_Central_DPP_2 (Bihar),Saraiya_Wardno4_D (Bihar)
IND683511AAA,IND680012AAA,11,1.4736842105263157,84.0,57.0,315.0,11,59.4959,0.0,1.0,Aluva_Peedika_H (Kerala),Arimbur_Veluthur_D (Kerala)
IND560300AAB,IND563130AAA,8,1.8709528214616098,86.0,45.5,315.0,8,54.9833,0.0,1.0,Bangalore_East_I_20 (Karnataka),Malur_NharuExt_D (Karnataka)
IND600016AAC,IND600119AAA,11,1.894736842105263,47.0,22.0,315.0,9,23.887400000000003,0.0,0.8181818181818182,Chennai_Perungudi_DPC (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu)
IND842001AAA,IND845401AAA,4,2.157786885245902,130.5,60.5,313.0,4,84.66895,1.0,1.0,Muzaffrpur_Bbganj_I (Bihar),Motihari_RajaBzr_D (Bihar)
IND140301AAA,IND140901AAA,19,2.066666666666667,31.0,14.0,313.0,19,15.2782,0.0,1.0,Chandigarh_Kharar_DC (Chandigarh),Chandigarh_Mullanpr_DC (Chandigarh)
IND284403AAA,IND474003AAA,1,2.5048076923076925,521.0,208.0,313.0,1,223.2655,1.0,1.0,Lalitpur_RjghatRd_D (Uttar Pradesh),Gwalior_HrihrNgr_I (Madhya Pradesh)
IND302014AAB,IND302020AAA,18,2.0416666666666665,24.0,12.0,312.0,18,13.423649999999999,0.0,1.0,Jaipur_Central_I_7 (Rajasthan),Jaipur_VarunCly_DC (Rajasthan)
IND160002AAC,IND140603AAA,29,1.2413793103448276,36.0,29.0,312.0,23,38.4227,0.0,0.7931034482758621,Chandigarh_Mehmdpur_H (Punjab),Zirakpur_DC (Punjab)
IND246701AAA,IND246763AAA,12,1.9230769230769234,49.0,25.0,312.0,12,34.26045,1.0,1.0,Bijnor_NaginaRd_D (Uttar Pradesh),Najibabad_KotdwrRD_D (Uttar Pradesh)
IND391110AAD,IND390020AAA,4,3.142857142857143,105.5,33.5,311.0,4,35.69425,0.0,1.0,Dabhoi_Central_DPP_3 (Gujarat),Vadodara (Gujarat)
IND828401AAB,IND826004AAA,7,2.857142857142857,60.0,22.0,311.0,7,29.7511,0.0,1.0,Gomoh_KhsmiDPP_D (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand)
IND483770AAA,IND842003AAB,2,2.485253709470599,260.0,104.5,311.0,2,131.93885,1.0,1.0,Barhi_Central_DPP_1 (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh)
IND110037AAM,IND226004AAC,1,1.8293333333333333,686.0,375.0,311.0,1,489.2995,1.0,1.0,Delhi_Airport_H (Delhi),Lucknow_Pandriba_L (Uttar Pradesh)
IND413501AAA,IND413401AAA,21,1.4285714285714286,49.0,35.0,310.0,21,38.1812,1.0,1.0,Osmanabad_Kakdepot_D (Maharashtra),Barshi_Kurduwdi_D (Maharashtra)
IND577598AAC,IND577501AAA,11,1.8387096774193548,59.0,32.0,309.0,11,43.3243,1.0,1.0,Hiriyur_TahurDPP_D (Karnataka),Chitradurga_DC (Karnataka)
IND732202AAA,IND732204AAB,11,2.933333333333333,43.0,15.0,309.0,11,20.4319,0.0,1.0,Manikchak_Enayetpr_D (West Bengal),Paranpur_Nijgan_D (West Bengal)
IND713303AAA,IND713364AAB,6,4.166666666666666,75.0,18.0,308.0,6,23.33255,1.0,1.0,Asansol_DC (West Bengal),Rupnarayanpur_Salanpur_D (West Bengal)
IND495334AAB,IND491995AAB,12,1.5313636363636363,72.0,45.5,308.0,12,64.10135,0.0,1.0,Mungeli_Panderia_D (Chhattisgarh),Kawardha_TrnsptNGR_D (Chhattisgarh)
IND793001AAA,IND781018AAB,1,3.3435114503816794,438.0,131.0,307.0,1,175.8073,1.0,1.0,Shillong (Meghalaya),Guwahati_Hub (Assam)
IND124001AAB,IND126102AAA,4,2.520348837209302,109.5,43.5,307.0,4,60.50635,1.0,1.0,Rohtak (Haryana),Jind_DC (Haryana)
IND121004AAC,IND121004AAB,6,4.095588235294118,61.5,12.5,307.0,6,16.565800000000003,0.0,1.0,Faridabad_MohnVRTL_D (Haryana),FBD_Balabhgarh_DPC (Haryana)
IND641664AAA,IND638657AAA,15,1.5,55.0,37.0,307.0,15,40.5711,0.0,1.0,Tirpur_Palladam_DC (Tamil Nadu),Dharapuram_Techrcly_D (Tamil Nadu)
IND573201AAB,IND572201AAB,11,1.5918367346938775,78.0,49.0,307.0,11,54.5318,1.0,1.0,Hassan_Pandrnga_I (Karnataka),Tiptur_YTRd_D (Karnataka)
IND000000ACB,IND125033AAA,2,2.286087570621469,272.0,119.0,306.0,2,152.07659999999998,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Hansi_DelRdDPP_D (Haryana)
IND515201AAA,IND515134AAA,5,1.7592592592592593,98.0,60.0,306.0,5,63.7012,0.0,1.0,Hindupur_Parigi_D (Andhra Pradesh),Puttaprthi_Gokulam_D (Andhra Pradesh)
IND444005AAB,IND000000AAZ,1,4.642857142857143,390.0,84.0,306.0,1,118.9976,1.0,1.0,Akola_Gaurkshn_I (Maharashtra),Buldhana_Thsil3PL_D (Maharashtra)
IND388121AAA,IND388620AAB,11,1.558139534883721,68.0,44.0,306.0,11,54.1935,0.0,1.0,Anand_VUNagar_DC (Gujarat),Khambhat_MotvdDPP_D (Gujarat)
IND201301AAD,IND110037AAM,2,5.252123552123551,188.5,36.0,305.0,2,35.39905,0.0,1.0,NOI_RPC (Delhi),Delhi_Airport_H (Delhi)
IND792110AAA,IND786001AAB,2,2.505098039215686,253.5,101.0,305.0,2,143.4434,0.0,1.0,Roing_DibngVly_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam)
IND173212AAA,IND173220AAA,5,3.3076923076923075,86.0,28.0,304.0,5,36.8201,1.0,1.0,Solan_MohanPrk_D (Himachal Pradesh),Parwanoo_Central_D_1 (Himachal Pradesh)
IND201307AAA,IND201301AAL,28,1.256578947368421,26.0,20.5,304.0,16,18.92705,0.0,0.5714285714285714,Noida_Chukhndi_D (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh)
IND571432AAB,IND571426AAA,17,1.3783783783783785,50.0,37.0,303.0,14,40.7991,1.0,0.8235294117647058,Nagamangala_MandyaRD_D (Karnataka),Krishnarajpet_MuruPost_D (Karnataka)
IND274304AAB,IND274301AAB,13,2.294117647058824,40.0,17.0,303.0,13,25.0769,1.0,1.0,Padrauna_BawliDPPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh)
IND602001AAA,IND600116AAB,3,3.6666666666666665,110.0,29.0,303.0,3,37.2719,0.0,1.0,Chennai_Thiruvlr_DC (Tamil Nadu),Chennai_Porur_DPC (Tamil Nadu)
IND458001AAB,IND458990AAA,11,1.5185185185185186,41.0,28.0,303.0,11,31.0757,1.0,1.0,Mandsaur_YashDPP_D (Madhya Pradesh),Sitamau_Central_DPP_1 (Madhya Pradesh)
IND441614AAA,IND481001AAA,9,2.2962962962962963,62.0,27.0,302.0,9,38.9986,1.0,1.0,Gondia_RamNgr_D (Maharashtra),Balaghat_Kosmi_D (Madhya Pradesh)
IND421302AAG,IND401104AAB,10,2.284900284900285,60.0,25.0,302.0,10,28.802,0.0,1.0,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_MiraRoad_M (Maharashtra)
IND723133AAA,IND723130AAA,13,1.4,63.0,45.0,301.0,8,30.3566,1.0,0.6153846153846154,Rghunthpur_barkarRd_D (West Bengal),Hura_Central_D_1 (West Bengal)
IND518401AAA,IND518422AAB,12,1.9416666666666664,46.5,24.5,299.0,12,35.06115,1.0,1.0,Nandikotkr_UmarDPP_D (Andhra Pradesh),Atmakur_IndraNgr_D (Andhra Pradesh)
IND535558AAA,IND535501AAB,20,1.565217391304348,36.0,23.0,298.0,20,25.7116,1.0,1.0,Bobbili_ColegRd_D (Andhra Pradesh),Parvathipuram_Central_D_2 (Andhra Pradesh)
IND344022AAB,IND342301AAA,1,2.4974874371859297,497.0,199.0,298.0,1,238.0381,1.0,1.0,Balotra_BsnoiHPL_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan)
IND110037AAM,IND000000ACB,12,1.5424418604651162,66.5,43.0,297.0,12,44.05995,1.0,1.0,Delhi_Airport_H (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND742102AAB,IND742121AAB,1,4.621951219512195,379.0,82.0,297.0,1,100.8377,0.0,1.0,Berhampore_Central_I_2 (West Bengal),Nowda_ArhamDPP_D (West Bengal)
IND586101AAA,IND416404AAA,4,2.2519762845849804,102.0,44.5,297.0,4,62.198,1.0,1.0,Bijapur_KirtiNgr_D (Karnataka),Jath_Shivprsad_D (Maharashtra)
IND160055AAA,IND160002AAC,21,1.1,45.0,41.0,296.0,8,33.5366,0.0,0.38095238095238093,Chandigarh_Mohali (Chandigarh),Chandigarh_Mehmdpur_H (Punjab)
IND575004AAB,IND574211AAA,8,2.116013071895425,36.0,17.0,295.0,8,24.77365,1.0,1.0,Mangalore_Kuntikna_H (Karnataka),Bantwal_Trmltmpl_D (Karnataka)
IND209625AAA,IND241124AAB,11,1.3636363636363635,90.0,65.0,295.0,9,52.5103,1.0,0.8181818181818182,Farrukhbad_Pnchlght_D (Uttar Pradesh),Shahabad_KDRoad_D (Uttar Pradesh)
IND680104AAA,IND679576AAA,17,1.4705882352941178,50.0,33.0,295.0,15,30.2562,1.0,0.8823529411764706,Guruvayoor_ManhrBld_D (Kerala),Edappal_PonaniRD_D (Kerala)
IND630002AAA,IND622407AAA,14,1.4255319148936172,67.0,47.0,295.0,14,49.713100000000004,1.0,1.0,Karaikudi_Sbrmnprm_D (Tamil Nadu),Ponnamaravathi_Puduvalvu_D (Tamil Nadu)
IND503185AAA,IND503187AAA,19,1.5,42.0,28.0,295.0,19,32.2086,1.0,1.0,Bodhan_SuryaDPP_D (Telangana),Banswada_Menagrdn_D (Telangana)
IND518002AAA,IND509124AAA,3,1.6,72.0,47.0,295.0,3,61.3278,1.0,1.0,Kurnool_AbbasNgr_I (Andhra Pradesh),JoguGadwal_ColctrOf_D (Telangana)
IND673027AAB,IND673104AAA,1,5.523076923076923,359.0,65.0,294.0,1,61.9803,0.0,1.0,Kozhikode_Feroke_H (Kerala),Vadakara_Mandodi_D (Kerala)
IND713205AAB,IND713303AAA,5,2.6538461538461537,69.0,27.0,294.0,5,36.3498,1.0,1.0,Durgapur_Central_I_1 (West Bengal),Asansol_DC (West Bengal)
IND625516AAA,IND685514AAA,7,1.934782608695652,89.0,47.0,294.0,7,33.3321,1.0,1.0,Cumbum_LFRoad_D (Tamil Nadu),Kattappana_Palikval_D (Kerala)
IND181152AAB,IND160002AAC,1,1.983221476510067,591.0,298.0,293.0,1,376.721,1.0,1.0,Jammu_Central_I_1 (Jammu & Kashmir),Chandigarh_Mehmdpur_H (Punjab)
IND486889AAA,IND231205AAA,4,2.1076923076923078,143.0,70.0,292.0,4,87.15825000000001,1.0,1.0,Singrauli_Ward8DPP_D (Madhya Pradesh),Chopan_PreetDPP_D (Uttar Pradesh)
IND306116AAA,IND306001AAA,3,1.9390243902439024,159.0,82.0,292.0,3,104.691,1.0,1.0,Falna_SbhRDDPP_D (Rajasthan),MarwarJn_SndbrDPP_D (Rajasthan)
IND627005AAA,IND627811AAA,10,1.3936294564582115,81.5,59.0,291.0,9,62.8549,1.0,0.9,Tirunelveli_VdkkuSrt_I (Tamil Nadu),Tenkasi_RailwyRd_D (Tamil Nadu)
IND501359AAE,IND500039AAD,6,2.7270114942528734,75.5,30.0,291.0,6,36.22695,0.0,1.0,Hyderabad_Shamshbd_H (Telangana),Hyderabad_Uppal_L (Telangana)
IND560099AAB,IND635001AAA,4,2.118026603136787,150.5,68.5,290.0,4,71.2072,1.0,1.0,Bengaluru_Bomsndra_HB (Karnataka),Krishnagiri_BnglorRd_D (Tamil Nadu)
IND444203AAA,IND444005AAB,5,2.5,100.0,40.0,290.0,5,50.5628,1.0,1.0,Shegaon_SChwkDPP_D (Maharashtra),Akola_Gaurkshn_I (Maharashtra)
IND521225AAB,IND523002AAA,3,1.8130841121495327,194.0,107.0,288.0,3,140.60629999999998,1.0,1.0,Vijayawada_Rynapadu_H (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh)
IND614715AAA,IND614809AAA,17,1.4736842105263157,56.0,38.0,288.0,15,41.6542,0.0,0.8823529411764706,Thirthurpondi_Madaprum_D (Tamil Nadu),Pushpavanam_Thmpulam_D (Tamil Nadu)
IND000000AAS,IND783370AAC,9,1.7666666666666666,53.0,30.0,288.0,9,41.7822,1.0,1.0,Bongaigaon_Chpaguri_D (Assam),Kokrajhar_PigonDPP_D (Assam)
IND562159AAA,IND562117AAA,11,1.9259259259259256,52.0,27.0,287.0,11,28.5816,1.0,1.0,Ramanagara_BMRd_DC (Karnataka),Kanakapura_VaniThtr_D (Karnataka)
IND781018AAB,IND784168AAB,1,2.28125,511.0,224.0,287.0,1,299.235,1.0,1.0,Guwahati_Hub (Assam),Gohpur_Central_D_1 (Assam)
IND274304AAA,IND274304AAB,6,5.038461538461538,63.0,13.0,287.0,6,19.2075,1.0,1.0,Kushinagar_KasyaDPP_D (Uttar Pradesh),Padrauna_BawliDPPP_D (Uttar Pradesh)
IND396191AAB,IND421302AAG,2,2.1443809523809523,269.0,125.5,287.0,2,163.3236,1.0,1.0,Vapi_IndEstat_L (Gujarat),Bhiwandi_Mankoli_HB (Maharashtra)
IND571313AAB,IND571440AAA,10,1.380851063829787,63.5,45.5,286.0,9,40.9519,1.0,0.9,Chamarjngr_BrDbleRd_D (Karnataka),Kollegala_NarsipuraRd_D (Karnataka)
IND505001AAB,IND505184AAC,3,2.571428571428572,162.0,63.0,286.0,3,69.744,1.0,1.0,Karimnagar_KamnHbRD_I (Telangana),Manthani_Chaitnya_D (Telangana)
IND502110AAA,IND502313AAA,19,1.3714285714285714,48.0,36.0,286.0,17,39.7813,1.0,0.8947368421052632,Medak_Dwaraka_D (Telangana),Narsapur_Xroad_D (Telangana)
IND610001AAA,IND614715AAA,17,1.6923076923076923,43.0,25.0,286.0,17,27.3911,0.0,1.0,Thiruvarur_Bypasrd_D (Tamil Nadu),Thirthurpondi_Madaprum_D (Tamil Nadu)
IND736135AAA,IND736165AAA,5,2.5526315789473686,96.0,37.0,285.0,5,38.8109,1.0,1.0,Dinhata_WrdN4DPP_D (West Bengal),Pundibari_StatonRD_D (West Bengal)
IND506001AAC,IND505467AAA,13,1.588235294117647,55.0,35.0,285.0,13,41.8916,1.0,1.0,Warangal_Central_D_2 (Telangana),Husnabad_Greenmkt_D (Telangana)
IND311001AAA,IND313324AAA,5,1.8461538461538465,120.0,65.0,284.0,5,89.73939999999999,1.0,1.0,Bhilwara_DC (Rajasthan),Rajsamand_kankroli_D (Rajasthan)
IND415124AAA,IND415605AAA,16,1.0958083832335328,183.0,167.0,284.0,3,89.2316,1.0,0.1875,Karad_Mundhe_D (Maharashtra),Chiplun_LxmiNiws_D (Maharashtra)
IND500055AAC,IND501401AAC,17,2.5384615384615383,27.0,11.0,284.0,17,15.4876,0.0,1.0,Hyderabad_North_D_2 (Telangana),Medchal_MROoffce_D (Telangana)
IND560085AAA,IND562132AAA,7,1.8421052631578947,70.0,36.0,284.0,7,30.0731,0.0,1.0,Bengaluru_Banshkri_DC (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND563101AAB,IND560300AAB,1,6.163636363636364,339.0,55.0,284.0,1,63.8641,0.0,1.0,Kolar_Ambedkar_D (Karnataka),Bangalore_East_I_20 (Karnataka)
IND826004AAA,IND815301AAA,5,1.963636363636364,110.0,55.0,284.0,5,63.5423,1.0,1.0,Dhanbad_Kalynpur_I (Jharkhand),Giridih_Shivalya_D (Jharkhand)
IND620020AAA,IND621112AAA,25,1.7692307692307692,22.0,13.0,283.0,25,15.6176,0.0,1.0,Tiruchi (Tamil Nadu),Tiruchi_Samyaprm_D (Tamil Nadu)
IND322230AAA,IND322241AAA,14,1.6071428571428572,45.0,28.0,282.0,14,32.2526,0.0,1.0,Hindaun_MndwrRod_D (Rajasthan),Karauli_HnsChowk_D (Rajasthan)
IND712311AAA,IND821115AAB,1,1.6878048780487804,692.0,410.0,282.0,1,564.3462,1.0,1.0,Kolkata_Dankuni_HB (West Bengal),Sasaram_Central_I_2 (Bihar)
IND591304AAA,IND586101AAA,8,1.5010332950631458,99.5,67.0,281.0,8,76.62555,1.0,1.0,Athani_VikrmMah_D (Karnataka),Bijapur_KirtiNgr_D (Karnataka)
IND424304AAC,IND425412AAA,9,1.7714285714285714,65.0,37.0,281.0,9,52.9921,1.0,1.0,Sakri_DhuleRoad_D (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra)
IND244901AAB,IND243503AAB,1,5.307692307692308,345.0,65.0,280.0,1,93.314,1.0,1.0,Rampur_RoshnBgh_I (Uttar Pradesh),Faridpur_ShjnprRD_D (Uttar Pradesh)
IND362001AAA,IND360370AAA,10,2.0652173913043477,47.5,23.0,279.0,10,32.8823,1.0,1.0,Junagadh_DPC (Gujarat),Jetpur_DC (Gujarat)
IND332001AAB,IND334001AAC,3,1.588235294117647,243.0,154.0,279.0,3,213.6351,1.0,1.0,Sikar_FatehpRd_I (Rajasthan),Bikaner_ITICollg_L (Rajasthan)
IND142026AAA,IND141109AAA,18,1.436904761904762,51.0,35.0,278.0,18,23.547849999999997,1.0,1.0,Jagraon_DC (Punjab),Raikot_DC (Punjab)
IND176110AAB,IND177033AAA,9,2.1,63.0,30.0,278.0,9,27.3424,1.0,1.0,Sujanpur_SainkSCL_D (Himachal Pradesh),Nadaun_Ward6_D (Himachal Pradesh)
IND509358AAA,IND509324AAA,9,1.7037037037037035,45.0,27.0,277.0,9,37.0456,1.0,1.0,Kadthal_GndhiDPP_D (Telangana),Kalwakurthy_VidyaNGR_D (Telangana)
IND585211AAA,IND585222AAA,17,1.5,36.0,24.0,277.0,17,25.1841,0.0,1.0,Chittapur_GlbrgaRD_D (Karnataka),Sedam_DBRCmplx_D (Karnataka)
IND560099AAB,IND683511AAB,1,1.6412037037037035,709.0,432.0,277.0,1,471.0635,1.0,1.0,Bengaluru_Bomsndra_HB (Karnataka),Kerala_Cochin_L (Kerala)
IND788713AAA,IND788806AAA,10,2.9230769230769234,38.0,13.0,277.0,10,19.651049999999998,1.0,1.0,Karimganj_Alngjuri_D (Assam),Badarpur_Konapara_D (Assam)
IND591201AAA,IND591304AAA,10,1.4344262295081966,87.5,60.0,275.0,10,73.90514999999999,1.0,1.0,Chikodi_IndraNgr_D (Karnataka),Athani_VikrmMah_D (Karnataka)
IND502313AAA,IND503111AAC,6,1.6958525345622117,106.5,62.0,274.0,6,85.2439,1.0,1.0,Narsapur_Xroad_D (Telangana),Kamareddy_Devenply_I (Telangana)
IND302014AAB,IND302006AAA,16,1.9354166666666666,30.5,16.0,274.0,16,16.0949,0.0,1.0,Jaipur_Central_I_7 (Rajasthan),Jaipur (Rajasthan)
IND786001AAB,IND786184AAA,10,2.076923076923077,27.5,13.5,274.0,10,20.007550000000002,0.0,1.0,Dibrugarh_Bokule_H (Assam),Chabua_CollgeRD_D (Assam)
IND562114AAA,IND560067AAC,8,3.6222222222222222,35.5,10.0,273.0,8,11.4293,0.0,1.0,Hoskote_DC (Karnataka),Bengaluru_Kadugodi_D (Karnataka)
